id;name;title;room_type;city;latitude;longitude;rating;total_votes;price
818662099520986100;Tão perto da Praia de Copacabana;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.97143;-43.1855;4,67;3;285
680431127199438547;Estúdio funcional e confortável no Flamengo;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.93526;-43.17625;5,0;35;342
572676610862017078;Apto com quintal praia de Botafogo;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9411821;-43.1809626;5,0;32;357
907339374024251456;Ap. Copacabana ao lado da Praia;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9665008;-43.1796706;;0;195
731767386793588578;Novo e Lindo. Ao lado do Cristo, Iluminado Apto de 2 quartos, wi fi, cozinha completa, piscina, academia e faz tudo a pé;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.93158;-43.18126;4,68;19;357
746907917554138814;Apto Flat Midas na Via Olímpica Encantador;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96295;-43.39967;4,54;13;166
53850215;Apartamento encantador em Copacabana;Apartamento em Copacabana;entire_home;Copacabana;-22.97972;-43.19131;4,86;29;203
748402483517641455;Moderno dois quartos em Ipanema;Condomínio em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9853279;-43.2002159;4,84;19;1000
669489287609658683;Lindo studio na melhor localização  do Leblon;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.983;-43.22205;4,96;50;380
14155271;Apê na cara do Gol! Maracanã - UERJ;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.90693;-43.24286;4,87;143;252
3050945;"#Near Beach, View of ""Cristo Redentor""";Apartamento em Flamengo;entire_home;Flamengo;-22.93202;-43.17793;4,61;123;219
2980032;Amplo e silencioso, coração do Rio.;Apartamento em Rio;entire_home;Rio;-22.91431;-43.18893;4,93;29;164
39675072;Cores da Lapa: moderno e confortável até 4pax;Condomínio em Centro;entire_home;Centro;-22.913776397705078;-43.18339538574219;4,96;25;339
32516221;APARTAMENTO DE FRENTE PARA A PRAIA DE COPACABANA!!;Apartamento em Copacabana;entire_home;Copacabana;-22.96248;-43.16529;4,83;29;516
912117695221672529;Luxo e Conforto perto da Praia da Ipanema e Copa;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.984588429307028;-43.19296261534424;5,0;3;587
31126412;Apartamento inteiro de dois quartos no coração de Copacabana;Apartamento em Copacabana;entire_home;Copacabana;-22.96613;-43.18124;4,94;18;440
16570356;Ipanema_amplo apartamento de 1 quarto;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98449;-43.19468;4,88;69;248
607065677927561759;Apto Moderno & Confortável  no Largo do Machado #2;Apartamento em Catete;entire_home;Catete;-22.930387;-43.179428;5,0;45;357
752303267676843943;Loft moderno e aconchegante no Leblon;Loft em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9827473;-43.22603549999999;4,9;39;615
15050224;Ipanema Palace_406I_ Ar, WiFi, piscina, academia, vaga;Apartamento em Ipanema;entire_home;Ipanema;-22.98341;-43.19949;4,89;27;385
