model,history,neurons,layers,optimizer,learning_rate,loss,y_log,r2_score,mape,time,epochs
<keras.src.engine.sequential.Sequential object at 0x49d2f9dd0>,<keras.src.callbacks.History object at 0x49e4c20d0>,256,3,adam,0.001,mean_absolute_percentage_error,False,0.3781881817056135,0.22307613373016577,5.365117073059082,193
<keras.src.engine.sequential.Sequential object at 0x49cfbfd90>,<keras.src.callbacks.History object at 0x49fac6ad0>,256,3,sgd,0.1,mean_squared_logarithmic_error,True,-3.465629629926452,0.9824406193502683,26.9091157913208,169
<keras.src.engine.sequential.Sequential object at 0x4968cbdd0>,<keras.src.callbacks.History object at 0x472aa3bd0>,256,3,sgd,0.1,mean_squared_logarithmic_error,False,0.40213872321485966,0.2657440785742888,4.109257936477661,152
<keras.src.engine.sequential.Sequential object at 0x440e04e90>,<keras.src.callbacks.History object at 0x499923650>,256,3,sgd,0.1,mse,True,-3.565758818592788,1.0,1.8542969226837158,31
<keras.src.engine.sequential.Sequential object at 0x439a9da10>,<keras.src.callbacks.History object at 0x47a67c390>,256,3,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,2.5891668796539307,31
<keras.src.engine.sequential.Sequential object at 0x498012a50>,<keras.src.callbacks.History object at 0x4741ff250>,256,3,sgd,0.1,mean_absolute_percentage_error,False,-2.4663922932866327,0.7015813581604368,2.7026407718658447,33
<keras.src.engine.sequential.Sequential object at 0x45210bdd0>,<keras.src.callbacks.History object at 0x4511f1050>,256,3,sgd,0.01,mean_squared_logarithmic_error,True,-3.4680757958915285,0.9831622045216128,6.702199935913086,246
<keras.src.engine.sequential.Sequential object at 0x40fd8a990>,<keras.src.callbacks.History object at 0x4a124bf10>,256,3,sgd,0.01,mean_squared_logarithmic_error,False,0.28039716617671084,0.26423874025573785,12.487061977386475,556
<keras.src.engine.sequential.Sequential object at 0x4a45bbd50>,<keras.src.callbacks.History object at 0x4a4077010>,256,3,sgd,0.01,mse,True,-3.460370464279153,0.9817049768556084,3.953166961669922,122
<keras.src.engine.sequential.Sequential object at 0x4a56dbdd0>,<keras.src.callbacks.History object at 0x4a5737bd0>,256,3,sgd,0.01,mse,False,-3.565758818592788,1.0,1.911487102508545,31
<keras.src.engine.sequential.Sequential object at 0x4a53c47d0>,<keras.src.callbacks.History object at 0x4a53efbd0>,256,3,sgd,0.01,mean_absolute_percentage_error,True,-3.5432607909586293,0.9955016064646272,1.9187171459197998,33
<keras.src.engine.sequential.Sequential object at 0x4a6cd4950>,<keras.src.callbacks.History object at 0x4a6d1f7d0>,256,3,sgd,0.01,mean_absolute_percentage_error,False,0.42077759783816193,0.23493950877859618,4.441004991531372,155
<keras.src.engine.sequential.Sequential object at 0x4a7ef2d10>,<keras.src.callbacks.History object at 0x4a7f02990>,256,3,sgd,0.001,mean_squared_logarithmic_error,True,-3.4740127921053716,0.9844689883530615,7.12251615524292,314
<keras.src.engine.sequential.Sequential object at 0x4a9318f90>,<keras.src.callbacks.History object at 0x4a906b810>,256,3,sgd,0.001,mean_squared_logarithmic_error,False,-0.15624439197236373,0.28993309192922956,52.22975206375122,2507
<keras.src.engine.sequential.Sequential object at 0x4a931a2d0>,<keras.src.callbacks.History object at 0x4aa6fef50>,256,3,sgd,0.001,mse,True,-3.4658492078786916,0.9827300231384464,5.368625164031982,176
<keras.src.engine.sequential.Sequential object at 0x4ab3e57d0>,<keras.src.callbacks.History object at 0x4ab150a10>,256,3,sgd,0.001,mse,False,-3.46579658032163,0.9619783050150597,2.761608123779297,31
<keras.src.engine.sequential.Sequential object at 0x4ab3f61d0>,<keras.src.callbacks.History object at 0x4abf1f110>,256,3,sgd,0.001,mean_absolute_percentage_error,True,-3.4517392185454856,0.9802186597834126,4.304328203201294,158
<keras.src.engine.sequential.Sequential object at 0x4a5cba990>,<keras.src.callbacks.History object at 0x4ac9d6310>,256,3,sgd,0.001,mean_absolute_percentage_error,False,0.3732664514457392,0.21475187856248185,10.330493927001953,490
